"No.","Delta-time","Time","Source","Destination","Protocol","Length","Info"
"9710","0.000015200","61.467928500","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9617#48] 58553  >  443 [ACK] Seq=19140 Ack=2741006 Win=2096896 Len=0 SLE=3267884 SRE=3269336 SLE=3224324 SRE=3228680 SLE=3230132 SRE=3233036 SLE=3219968 SRE=3221420"
"9711","0.000377000","61.468305500","104.20.41.79","192.168.1.2","TCP","1506","[TCP Fast Retransmission] 443  >  58553 [ACK] Seq=3262076 Ack=19140 Win=131072 Len=1452"
"9712","0.000055100","61.468360600","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9617#49] 58553  >  443 [ACK] Seq=19140 Ack=2741006 Win=2096896 Len=0 SLE=3262076 SRE=3263528 SLE=3267884 SRE=3269336 SLE=3224324 SRE=3228680 SLE=3230132 SRE=3233036"
"9713","0.000090000","61.468450600","104.20.41.79","192.168.1.2","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"9714","0.000027900","61.468478500","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9617#50] 58553  >  443 [ACK] Seq=19140 Ack=2741006 Win=2096896 Len=0 SLE=3273692 SRE=3275144 SLE=3262076 SRE=3263528 SLE=3267884 SRE=3269336 SLE=3224324 SRE=3228680"
"9715","0.000061500","61.468540000","104.20.41.79","192.168.1.2","TCP","1506","[TCP Fast Retransmission] 443  >  58553 [ACK] Seq=3269336 Ack=19140 Win=131072 Len=1452"
"9716","0.000000000","61.468540000","104.20.41.79","192.168.1.2","TCP","1506","[TCP Fast Retransmission] 443  >  58553 [ACK] Seq=3264980 Ack=19140 Win=131072 Len=1452"
"9717","0.000000000","61.468540000","104.20.41.79","192.168.1.2","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"9718","0.000000000","61.468540000","104.20.41.79","192.168.1.2","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"9719","0.000000000","61.468540000","104.20.41.79","192.168.1.2","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"9720","0.000000000","61.468540000","104.20.41.79","192.168.1.2","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"9721","0.000000000","61.468540000","104.20.41.79","192.168.1.2","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"9722","0.000000000","61.468540000","104.20.41.79","192.168.1.2","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"9723","0.000000000","61.468540000","104.20.41.79","192.168.1.2","TCP","1506","[TCP Fast Retransmission] 443  >  58553 [ACK] Seq=3355646 Ack=19140 Win=131072 Len=1452"
"9724","0.000000000","61.468540000","104.20.41.79","192.168.1.2","TCP","1506","[TCP Fast Retransmission] 443  >  58553 [ACK] Seq=3351290 Ack=19140 Win=131072 Len=1452"
"9725","0.000037100","61.468577100","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9617#51] 58553  >  443 [ACK] Seq=19140 Ack=2741006 Win=2096896 Len=0 SLE=3267884 SRE=3270788 SLE=3273692 SRE=3275144 SLE=3262076 SRE=3263528 SLE=3224324 SRE=3228680"
"9726","0.000039100","61.468616200","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9617#52] 58553  >  443 [ACK] Seq=19140 Ack=2741006 Win=2096896 Len=0 SLE=3264980 SRE=3266432 SLE=3267884 SRE=3270788 SLE=3273692 SRE=3275144 SLE=3262076 SRE=3263528"
"9727","0.000033000","61.468649200","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9617#53] 58553  >  443 [ACK] Seq=19140 Ack=2741006 Win=2096896 Len=0 SLE=3283856 SRE=3285308 SLE=3264980 SRE=3266432 SLE=3267884 SRE=3270788 SLE=3273692 SRE=3275144"
"9728","0.000035200","61.468684400","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9617#54] 58553  >  443 [ACK] Seq=19140 Ack=2741006 Win=2096896 Len=0 SLE=3298376 SRE=3299828 SLE=3283856 SRE=3285308 SLE=3264980 SRE=3266432 SLE=3267884 SRE=3270788"
"9729","0.000033300","61.468717700","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9617#55] 58553  >  443 [ACK] Seq=19140 Ack=2741006 Win=2096896 Len=0 SLE=3309182 SRE=3310634 SLE=3298376 SRE=3299828 SLE=3283856 SRE=3285308 SLE=3264980 SRE=3266432"
"9730","0.000025400","61.468743100","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9617#56] 58553  >  443 [ACK] Seq=19140 Ack=2741006 Win=2096896 Len=0 SLE=3312086 SRE=3313538 SLE=3309182 SRE=3310634 SLE=3298376 SRE=3299828 SLE=3283856 SRE=3285308"
"9731","0.000027000","61.468770100","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9617#57] 58553  >  443 [ACK] Seq=19140 Ack=2741006 Win=2096896 Len=0 SLE=3354194 SRE=3355646 SLE=3312086 SRE=3313538 SLE=3309182 SRE=3310634 SLE=3298376 SRE=3299828"
"9732","0.000026400","61.468796500","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9617#58] 58553  >  443 [ACK] Seq=19140 Ack=2741006 Win=2096896 Len=0 SLE=3357098 SRE=3358550 SLE=3354194 SRE=3355646 SLE=3312086 SRE=3313538 SLE=3309182 SRE=3310634"
"9733","0.000020400","61.468816900","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9617#59] 58553  >  443 [ACK] Seq=19140 Ack=2741006 Win=2096896 Len=0 SLE=3354194 SRE=3358550 SLE=3312086 SRE=3313538 SLE=3309182 SRE=3310634 SLE=3298376 SRE=3299828"
"9734","0.000021200","61.468838100","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9617#60] 58553  >  443 [ACK] Seq=19140 Ack=2741006 Win=2096896 Len=0 SLE=3351290 SRE=3352742 SLE=3354194 SRE=3358550 SLE=3312086 SRE=3313538 SLE=3309182 SRE=3310634"
"9735","0.011340300","61.480178400","104.20.41.79","192.168.1.2","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"9736","0.000000000","61.480178400","104.20.41.79","192.168.1.2","TCP","1506","443  >  54182 [ACK] Seq=173889 Ack=3807 Win=139264 Len=1452"
"9737","0.000000000","61.480178400","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9738","0.000000000","61.480178400","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9739","0.000000000","61.480178400","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9740","0.000000000","61.480178400","104.20.41.79","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"9741","0.000000000","61.480178400","104.20.41.79","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"9742","0.000000000","61.480178400","104.20.41.79","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"9743","0.000000000","61.480178400","104.20.41.79","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"9744","0.000000000","61.480178400","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9745","0.000000000","61.480178400","104.20.41.79","192.168.1.2","TCP","1506","443  >  54182 [PSH, ACK] Seq=186957 Ack=3807 Win=139264 Len=1452"
"9746","0.000000000","61.480178400","104.20.41.79","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"9747","0.000000000","61.480178400","104.20.41.79","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"9748","0.000000000","61.480178400","104.20.41.79","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"9749","0.000000000","61.480178400","104.20.41.79","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"9750","0.000000000","61.480178400","104.20.41.79","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"9751","0.000000000","61.480178400","104.20.41.79","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"9752","0.000000000","61.480178400","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9753","0.000000000","61.480178400","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9754","0.000126800","61.480305200","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9617#61] 58553  >  443 [ACK] Seq=19140 Ack=2741006 Win=2096896 Len=0 SLE=3371618 SRE=3373070 SLE=3351290 SRE=3352742 SLE=3354194 SRE=3358550 SLE=3312086 SRE=3313538"
"9755","0.000081500","61.480386700","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#12] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=175341 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9756","0.000033600","61.480420300","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#13] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=176793 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9757","0.000028900","61.480449200","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#14] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=178245 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9758","0.000024000","61.480473200","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#15] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=179697 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9759","0.000024700","61.480497900","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9571#16] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=181149 SRE=182601 SLE=166629 SRE=179697 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9760","0.000025300","61.480523200","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#17] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=182601 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9761","0.000023300","61.480546500","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9571#18] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=184053 SRE=185505 SLE=166629 SRE=182601 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9762","0.000037600","61.480584100","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#19] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=185505 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9763","0.000030600","61.480614700","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#20] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=186957 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9764","0.000028200","61.480642900","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#21] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=188409 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9765","0.000024800","61.480667700","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9571#22] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=189861 SRE=191313 SLE=166629 SRE=188409 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9766","0.000026800","61.480694500","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#23] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=191313 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9767","0.000026800","61.480721300","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9571#24] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=192765 SRE=194217 SLE=166629 SRE=191313 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9768","0.000025300","61.480746600","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#25] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=194217 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9769","0.000027400","61.480774000","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9571#26] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=195669 SRE=197121 SLE=166629 SRE=194217 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9770","0.000026200","61.480800200","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#27] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=197121 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9771","0.000024900","61.480825100","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#28] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=198573 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9772","0.000023600","61.480848700","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#29] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=200025 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9773","0.000310500","61.481159200","104.20.41.79","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"9774","0.000000000","61.481159200","104.20.41.79","192.168.1.2","TCP","1506","[TCP Fast Retransmission] 443  >  54182 [ACK] Seq=200025 Ack=3807 Win=139264 Len=1452"
"9775","0.000000000","61.481159200","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9776","0.000000000","61.481159200","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9777","0.000000000","61.481159200","104.20.41.79","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"9778","0.000000000","61.481159200","104.20.41.79","192.168.1.2","TCP","1506","[TCP Fast Retransmission] 443  >  54182 [ACK] Seq=205833 Ack=3807 Win=139264 Len=1452"
"9779","0.000000000","61.481159200","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9780","0.000000000","61.481159200","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9781","0.000000000","61.481159200","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9782","0.000000000","61.481159200","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9783","0.000000000","61.481159200","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9784","0.000000000","61.481159200","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9785","0.000000000","61.481159200","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9786","0.000000000","61.481159200","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9787","0.000000000","61.481159200","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9788","0.000000000","61.481159200","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9789","0.000000000","61.481159200","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9790","0.000066500","61.481225700","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9571#30] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=201477 SRE=202929 SLE=166629 SRE=200025 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9791","0.000039800","61.481265500","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#31] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=202929 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9792","0.000037600","61.481303100","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#32] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=204381 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9793","0.000031700","61.481334800","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#33] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=205833 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9794","0.000024600","61.481359400","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9571#34] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=207285 SRE=208737 SLE=166629 SRE=205833 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9795","0.000033100","61.481392500","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#35] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=208737 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9796","0.000026700","61.481419200","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#36] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=210189 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9797","0.000029200","61.481448400","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#37] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=211641 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9798","0.000027400","61.481475800","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#38] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=213093 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9799","0.000025200","61.481501000","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#39] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=214545 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9800","0.000025100","61.481526100","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#40] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=215997 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9801","0.000026600","61.481552700","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#41] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=217449 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9802","0.000028800","61.481581500","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#42] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=218901 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9803","0.000050700","61.481632200","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#43] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=220353 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9804","0.000034800","61.481667000","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#44] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=221805 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9805","0.000025600","61.481692600","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#45] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=223257 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9806","0.000021800","61.481714400","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#46] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=224709 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9807","0.000091200","61.481805600","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9808","0.000000000","61.481805600","104.20.41.79","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"9809","0.000000000","61.481805600","104.20.41.79","192.168.1.2","TCP","1506","[TCP Fast Retransmission] 443  >  54182 [ACK] Seq=226161 Ack=3807 Win=139264 Len=1452"
"9810","0.000000000","61.481805600","104.20.41.79","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"9811","0.000000000","61.481805600","104.20.41.79","192.168.1.2","TCP","1506","[TCP Fast Retransmission] 443  >  54182 [ACK] Seq=229065 Ack=3807 Win=139264 Len=1452"
"9812","0.000000000","61.481805600","104.20.41.79","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"9813","0.000000000","61.481805600","104.20.41.79","192.168.1.2","TCP","1506","[TCP Fast Retransmission] 443  >  54182 [ACK] Seq=231969 Ack=3807 Win=139264 Len=1452"
"9814","0.000000000","61.481805600","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9815","0.000000000","61.481805600","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9816","0.000000000","61.481805600","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9817","0.000000000","61.481805600","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9818","0.000000000","61.481805600","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9819","0.000000000","61.481805600","104.20.41.79","192.168.1.2","TLSv1.3","1506","Continuation Data"
"9820","0.000000000","61.481805600","104.20.41.79","192.168.1.2","TLSv1.3","781","[TCP Previous segment not captured] , Continuation Data"
"9821","0.000042800","61.481848400","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#47] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=226161 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9822","0.000035400","61.481883800","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9571#48] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=227613 SRE=229065 SLE=166629 SRE=226161 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9823","0.000024000","61.481907800","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#49] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=229065 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9824","0.000033300","61.481941100","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9571#50] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=230517 SRE=231969 SLE=166629 SRE=229065 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9825","0.000026900","61.481968000","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#51] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=231969 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9826","0.000019900","61.481987900","192.168.1.2","104.20.41.79","TCP","90","[TCP Dup ACK 9571#52] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=233421 SRE=234873 SLE=166629 SRE=231969 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
"9827","0.000018500","61.482006400","192.168.1.2","104.20.41.79","TCP","82","[TCP Dup ACK 9571#53] 54182  >  443 [ACK] Seq=3807 Ack=146301 Win=261888 Len=0 SLE=166629 SRE=234873 SLE=155013 SRE=162273 SLE=150657 SRE=152109"
